date,month,season,hour,year,holiday,temperature,feeling_temp,humidity,winspeed,casual,registered,count,daytime,dayofweek,workingday
2012-08-27,8,summer,12,2012,no,27.72,30.9986,62,0,69,214,283,am,1,1
2012-08-27,8,summer,13,2012,no,27.72,30.9986,57,11.0014,77,211,288,pm,1,1
2012-08-27,8,summer,14,2012,no,29.6,32.9984,49,6.0032,66,180,246,pm,1,1
2012-08-27,8,summer,15,2012,no,29.6,34.0016,55,19.9995,77,205,282,pm,1,1
2012-08-27,8,summer,16,2012,no,29.6,34.0016,55,16.9979,77,367,444,pm,1,1
2012-08-27,8,summer,17,2012,no,29.6,32.0018,46,15.0013,101,744,845,pm,1,1
2012-08-27,8,summer,18,2012,no,28.66,30.9986,52,16.9979,83,751,834,pm,1,1
2012-08-27,8,summer,19,2012,no,26.78,30.002,70,15.0013,74,499,573,pm,1,1
2012-08-27,8,summer,20,2012,no,26.78,30.002,70,12.998,50,366,416,pm,1,1
2012-08-27,8,summer,21,2012,no,25.84,30.002,74,12.998,39,239,278,pm,1,1
2012-08-27,8,summer,22,2012,no,24.9,28.0022,84,12.998,30,131,161,pm,1,1
2012-08-27,8,summer,23,2012,no,24.9,28.0022,84,11.0014,35,79,114,pm,1,1
2012-08-28,8,summer,0,2012,no,24.9,28.0022,84,16.9979,9,29,38,am,2,1
2012-08-28,8,summer,1,2012,no,23.96,26.0024,89,12.998,4,17,21,am,2,1
2012-08-28,8,summer,2,2012,no,23.96,26.0024,83,16.9979,2,13,15,am,2,1
2012-08-28,8,summer,3,2012,no,23.02,22.9994,89,8.9981,0,4,4,am,2,1
2012-08-28,8,summer,4,2012,no,23.02,24.0026,83,8.9981,2,6,8,am,2,1
2012-08-28,8,summer,5,2012,no,23.02,24.0026,83,6.0032,3,39,42,am,2,1
2012-08-28,8,summer,6,2012,no,23.02,22.9994,89,7.0015,3,144,147,am,2,1
2012-08-28,8,summer,7,2012,no,23.02,24.0026,83,7.0015,14,255,269,am,2,1
2012-08-28,8,summer,8,2012,no,23.02,24.9992,85,7.0015,25,668,693,am,2,1
2012-08-28,8,summer,9,2012,no,24.9,28.0022,79,11.0014,44,351,395,am,2,1
2012-08-28,8,summer,10,2012,no,26.78,28.9988,62,16.9979,39,165,204,am,2,1
2012-08-28,8,summer,11,2012,no,28.66,32.0018,55,16.9979,47,171,218,am,2,1
2012-08-28,8,summer,12,2012,no,29.6,32.9984,49,19.0012,56,241,297,am,2,1
2012-08-28,8,summer,13,2012,no,30.54,32.9984,43,19.9995,56,232,288,pm,2,1
2012-08-28,8,summer,14,2012,no,31.48,32.9984,38,22.0028,72,179,251,pm,2,1
2012-08-28,8,summer,15,2012,no,30.54,32.0018,34,19.9995,59,258,317,pm,2,1
2012-08-28,8,summer,16,2012,no,30.54,30.9986,33,22.0028,84,396,480,pm,2,1
2012-08-28,8,summer,17,2012,no,29.6,30.002,35,26.0027,90,774,864,pm,2,1
2012-08-28,8,summer,18,2012,no,28.66,30.002,40,16.9979,82,736,818,pm,2,1
2012-08-28,8,summer,19,2012,no,26.78,28.0022,45,11.0014,82,515,597,pm,2,1
2012-08-28,8,summer,20,2012,no,25.84,28.0022,48,7.0015,87,348,435,pm,2,1
2012-08-28,8,summer,21,2012,no,25.84,28.0022,48,6.0032,38,276,314,pm,2,1
2012-08-28,8,summer,22,2012,no,24.9,26.999,54,0,20,196,216,pm,2,1
2012-08-28,8,summer,23,2012,no,23.96,26.0024,57,0,17,92,109,pm,2,1
2012-08-29,8,summer,0,2012,no,23.02,24.9992,69,0,8,39,47,am,3,1
2012-08-29,8,summer,1,2012,no,22.08,24.0026,69,8.9981,2,12,14,am,3,1
2012-08-29,8,summer,2,2012,no,21.14,22.9994,73,8.9981,2,4,6,am,3,1
2012-08-29,8,summer,3,2012,no,21.14,22.9994,73,7.0015,0,9,9,am,3,1
2012-08-29,8,summer,4,2012,no,20.2,22.9994,73,15.0013,2,8,10,am,3,1
2012-08-29,8,summer,5,2012,no,20.2,22.9994,73,12.998,3,37,40,am,3,1
2012-08-29,8,summer,6,2012,no,20.2,22.9994,73,12.998,6,175,181,am,3,1
2012-08-29,8,summer,7,2012,no,22.08,24.0026,65,6.0032,23,531,554,am,3,1
2012-08-29,8,summer,8,2012,no,23.02,24.9992,61,11.0014,28,780,808,am,3,1
2012-08-29,8,summer,9,2012,no,24.9,26.999,51,12.998,40,308,348,am,3,1
2012-08-29,8,summer,10,2012,no,25.84,28.0022,48,11.0014,34,144,178,am,3,1
2012-08-29,8,summer,11,2012,no,25.84,26.999,45,0,67,186,253,am,3,1
2012-08-29,8,summer,12,2012,no,27.72,28.9988,40,0,79,281,360,am,3,1
2012-08-29,8,summer,13,2012,no,26.78,28.0022,42,0,68,232,300,pm,3,1
2012-08-29,8,summer,14,2012,no,27.72,28.9988,40,6.0032,87,214,301,pm,3,1
2012-08-29,8,summer,15,2012,no,27.72,28.9988,40,12.998,96,242,338,pm,3,1
2012-08-29,8,summer,16,2012,no,27.72,28.0022,37,8.9981,104,389,493,pm,3,1
2012-08-29,8,summer,17,2012,no,28.66,28.9988,35,15.0013,108,762,870,pm,3,1
2012-08-29,8,summer,18,2012,no,26.78,28.0022,42,11.0014,119,693,812,pm,3,1
2012-08-29,8,summer,19,2012,no,24.9,26.999,54,12.998,120,523,643,pm,3,1
2012-08-29,8,summer,20,2012,no,23.96,26.0024,57,0,49,378,427,pm,3,1
2012-08-29,8,summer,21,2012,no,23.02,24.9992,54,7.0015,48,265,313,pm,3,1
2012-08-29,8,summer,22,2012,no,23.02,24.9992,54,0,50,185,235,pm,3,1
2012-08-29,8,summer,23,2012,no,23.02,24.9992,57,0,34,123,157,pm,3,1
2012-08-30,8,summer,0,2012,no,22.08,24.0026,69,0,14,51,65,am,4,1
2012-08-30,8,summer,1,2012,no,22.08,24.0026,65,0,6,17,23,am,4,1
2012-08-30,8,summer,2,2012,no,21.14,22.9994,73,0,3,14,17,am,4,1
2012-08-30,8,summer,3,2012,no,21.14,22.9994,73,0,0,5,5,am,4,1
2012-08-30,8,summer,4,2012,no,21.14,22.9994,73,0,4,4,8,am,4,1
2012-08-30,8,summer,5,2012,no,21.14,22.9994,73,0,2,33,35,am,4,1
2012-08-30,8,summer,6,2012,no,20.2,20.9996,83,11.0014,8,155,163,am,4,1
2012-08-30,8,summer,7,2012,no,22.08,24.0026,73,0,31,501,532,am,4,1
2012-08-30,8,summer,8,2012,no,23.02,24.9992,65,0,53,701,754,am,4,1
2012-08-30,8,summer,9,2012,no,24.9,26.999,58,0,57,339,396,am,4,1
2012-08-30,8,summer,10,2012,no,25.84,28.0022,54,0,73,161,234,am,4,1
2012-08-30,8,summer,11,2012,no,27.72,28.9988,40,6.0032,85,191,276,am,4,1
2012-08-30,8,summer,12,2012,no,27.72,28.9988,45,8.9981,73,221,294,am,4,1
2012-08-30,8,summer,13,2012,no,27.72,28.9988,48,7.0015,76,214,290,pm,4,1
2012-08-30,8,summer,14,2012,no,27.72,28.9988,48,8.9981,74,199,273,pm,4,1
2012-08-30,8,summer,15,2012,no,29.6,32.0018,46,11.0014,99,239,338,pm,4,1
2012-08-30,8,summer,16,2012,no,29.6,32.0018,43,11.0014,77,405,482,pm,4,1
2012-08-30,8,summer,17,2012,no,30.54,32.0018,34,15.0013,93,751,844,pm,4,1
2012-08-30,8,summer,18,2012,no,29.6,30.9986,38,8.9981,109,744,853,pm,4,1
2012-08-30,8,summer,19,2012,no,27.72,28.9988,48,8.9981,78,532,610,pm,4,1
2012-08-30,8,summer,20,2012,no,26.78,28.9988,58,11.0014,68,403,471,pm,4,1
2012-08-30,8,summer,21,2012,no,25.84,28.9988,66,8.9981,32,275,307,pm,4,1
2012-08-30,8,summer,22,2012,no,24.9,26.999,70,0,38,253,291,pm,4,1
2012-08-30,8,summer,23,2012,no,24.9,28.0022,74,7.0015,19,133,152,pm,4,1
2012-08-31,8,summer,0,2012,no,23.96,26.0024,83,11.0014,13,69,82,am,5,1
2012-08-31,8,summer,1,2012,no,23.96,26.0024,83,11.0014,8,24,32,am,5,1
2012-08-31,8,summer,2,2012,no,23.02,22.9994,89,8.9981,9,11,20,am,5,1
2012-08-31,8,summer,3,2012,no,23.02,22.9994,89,7.0015,3,2,5,am,5,1
2012-08-31,8,summer,4,2012,no,22.08,22.0028,89,8.9981,0,7,7,am,5,1
2012-08-31,8,summer,5,2012,no,22.08,22.0028,89,11.0014,2,27,29,am,5,1
2012-08-31,8,summer,6,2012,no,22.08,22.0028,89,11.0014,7,101,108,am,5,1
2012-08-31,8,summer,7,2012,no,22.08,22.0028,89,6.0032,21,400,421,am,5,1
2012-08-31,8,summer,8,2012,no,24.9,28.0022,74,0,36,654,690,am,5,1
2012-08-31,8,summer,9,2012,no,26.78,30.002,70,0,61,337,398,am,5,1
2012-08-31,8,summer,10,2012,no,27.72,30.9986,62,6.0032,59,197,256,am,5,1
2012-08-31,8,summer,11,2012,no,32.42,32.9984,28,19.9995,88,221,309,am,5,1
2012-08-31,8,summer,12,2012,no,32.42,32.9984,26,16.9979,120,290,410,am,5,1
2012-08-31,8,summer,13,2012,no,33.36,34.0016,27,22.0028,97,271,368,pm,5,1
2012-08-31,8,summer,14,2012,no,34.3,34.9982,25,15.0013,112,324,436,pm,5,1
2012-08-31,8,summer,15,2012,no,34.3,36.0014,27,19.9995,109,417,526,pm,5,1
2012-08-31,8,summer,16,2012,no,34.3,36.0014,27,16.9979,111,417,528,pm,5,1
2012-08-31,8,summer,17,2012,no,33.36,34.9982,32,11.0014,129,488,617,pm,5,1
2012-08-31,8,summer,18,2012,no,32.42,34.0016,36,16.9979,87,459,546,pm,5,1
2012-08-31,8,summer,19,2012,no,29.6,32.9984,49,8.9981,91,361,452,pm,5,1
2012-08-31,8,summer,20,2012,no,29.6,32.9984,49,8.9981,102,254,356,pm,5,1
2012-08-31,8,summer,21,2012,no,27.72,30.9986,58,12.998,71,232,303,pm,5,1
2012-08-31,8,summer,22,2012,no,27.72,30.9986,58,12.998,65,212,277,pm,5,1
2012-08-31,8,summer,23,2012,no,26.78,28.9988,62,7.0015,32,142,174,pm,5,1
2012-09-01,9,fall,0,2012,no,26.78,28.9988,62,7.0015,22,146,168,am,6,0
2012-09-01,9,fall,1,2012,no,25.84,30.002,74,8.9981,11,68,79,am,6,0
2012-09-01,9,fall,2,2012,no,24.9,26.999,70,11.0014,8,61,69,am,6,0
2012-09-01,9,fall,3,2012,no,24.9,26.999,70,7.0015,6,29,35,am,6,0
2012-09-01,9,fall,4,2012,no,24.9,26.999,70,0,3,9,12,am,6,0
2012-09-01,9,fall,5,2012,no,23.96,26.0024,79,0,2,20,22,am,6,0
2012-09-01,9,fall,6,2012,no,23.96,26.0024,79,0,13,23,36,am,6,0
2012-09-01,9,fall,7,2012,no,26.78,28.9988,58,8.9981,8,58,66,am,6,0
2012-09-01,9,fall,8,2012,no,27.72,30.9986,58,16.9979,28,134,162,am,6,0
2012-09-01,9,fall,9,2012,no,27.72,30.9986,58,12.998,62,175,237,am,6,0
2012-09-01,9,fall,10,2012,no,28.66,32.0018,55,12.998,128,289,417,am,6,0
2012-09-01,9,fall,11,2012,no,29.6,34.0016,55,15.0013,219,273,492,am,6,0
2012-09-01,9,fall,12,2012,no,29.6,34.0016,55,11.0014,187,284,471,am,6,0
2012-09-01,9,fall,13,2012,no,30.54,34.9982,52,6.0032,237,267,504,pm,6,0
2012-09-01,9,fall,14,2012,no,32.42,36.0014,44,11.0014,240,274,514,pm,6,0
2012-09-01,9,fall,15,2012,no,32.42,36.0014,44,19.0012,257,306,563,pm,6,0
2012-09-01,9,fall,16,2012,no,31.48,36.0014,49,11.0014,209,253,462,pm,6,0
2012-09-01,9,fall,17,2012,no,30.54,34.9982,52,0,205,258,463,pm,6,0
2012-09-01,9,fall,18,2012,no,30.54,34.9982,52,0,184,258,442,pm,6,0
2012-09-01,9,fall,19,2012,no,28.66,32.9984,62,0,157,235,392,pm,6,0
2012-09-01,9,fall,20,2012,no,27.72,32.0018,67,16.9979,67,140,207,pm,6,0
2012-09-01,9,fall,21,2012,no,22.08,22.0028,89,0,21,83,104,pm,6,0
2012-09-01,9,fall,22,2012,no,23.02,22.9994,89,0,21,57,78,pm,6,0
2012-09-01,9,fall,23,2012,no,23.02,22.9994,89,6.0032,57,88,145,pm,6,0
2012-09-02,9,fall,0,2012,no,23.02,22.9994,89,6.0032,27,72,99,am,7,0
2012-09-02,9,fall,1,2012,no,23.02,22.9994,89,0,15,58,73,am,7,0
2012-09-02,9,fall,2,2012,no,23.02,22.9994,89,0,28,56,84,am,7,0
2012-09-02,9,fall,3,2012,no,23.02,22.9994,89,6.0032,9,33,42,am,7,0
2012-09-02,9,fall,4,2012,no,23.02,22.9994,89,0,7,15,22,am,7,0
2012-09-02,9,fall,5,2012,no,23.02,22.9994,89,0,2,10,12,am,7,0
2012-09-02,9,fall,6,2012,no,23.02,22.9994,89,0,2,13,15,am,7,0
2012-09-02,9,fall,7,2012,no,23.02,22.9994,94,6.0032,13,29,42,am,7,0
2012-09-02,9,fall,8,2012,no,23.96,26.0024,89,6.0032,30,99,129,am,7,0
2012-09-02,9,fall,9,2012,no,24.9,28.0022,84,0,88,144,232,am,7,0
2012-09-02,9,fall,10,2012,no,25.84,30.002,79,0,158,230,388,am,7,0
2012-09-02,9,fall,11,2012,no,26.78,30.002,70,0,226,263,489,am,7,0
2012-09-02,9,fall,12,2012,no,26.78,30.002,70,0,248,297,545,am,7,0
2012-09-02,9,fall,13,2012,no,25.84,30.002,74,6.0032,263,230,493,pm,7,0
2012-09-02,9,fall,14,2012,no,25.84,30.002,79,6.0032,249,208,457,pm,7,0
2012-09-02,9,fall,15,2012,no,26.78,30.9986,74,8.9981,179,176,355,pm,7,0
2012-09-02,9,fall,16,2012,no,26.78,30.002,70,0,222,252,474,pm,7,0
2012-09-02,9,fall,17,2012,no,27.72,32.0018,66,6.0032,219,284,503,pm,7,0
2012-09-02,9,fall,18,2012,no,26.78,30.9986,74,0,227,273,500,pm,7,0
2012-09-02,9,fall,19,2012,no,24.9,28.0022,84,15.0013,140,152,292,pm,7,0
2012-09-02,9,fall,20,2012,no,24.9,28.0022,84,11.0014,63,41,104,pm,7,0
2012-09-02,9,fall,21,2012,no,24.9,26.999,70,11.0014,79,92,171,pm,7,0
2012-09-02,9,fall,22,2012,no,23.96,26.0024,83,8.9981,66,100,166,pm,7,0
2012-09-02,9,fall,23,2012,no,23.02,22.9994,89,6.0032,53,70,123,pm,7,0
2012-09-03,9,fall,0,2012,yes,23.02,22.9994,94,0,42,62,104,am,1,1
2012-09-03,9,fall,1,2012,yes,23.96,26.0024,89,11.0014,18,37,55,am,1,1
2012-09-03,9,fall,2,2012,yes,23.02,22.9994,89,7.0015,10,30,40,am,1,1
2012-09-03,9,fall,3,2012,yes,23.02,22.9994,89,8.9981,6,22,28,am,1,1
2012-09-03,9,fall,4,2012,yes,23.02,22.9994,89,6.0032,6,5,11,am,1,1
2012-09-03,9,fall,5,2012,yes,23.02,22.9994,89,0,1,3,4,am,1,1
2012-09-03,9,fall,6,2012,yes,23.02,22.9994,94,0,3,12,15,am,1,1
2012-09-03,9,fall,7,2012,yes,23.96,26.0024,85,0,6,37,43,am,1,1
2012-09-03,9,fall,8,2012,yes,24.9,28.0022,84,7.0015,36,91,127,am,1,1
2012-09-03,9,fall,9,2012,yes,24.9,28.0022,84,8.9981,71,158,229,am,1,1
2012-09-03,9,fall,10,2012,yes,26.78,30.9986,74,15.0013,135,224,359,am,1,1
2012-09-03,9,fall,11,2012,yes,26.78,30.002,70,19.0012,187,272,459,am,1,1
2012-09-03,9,fall,12,2012,yes,27.72,30.9986,62,19.9995,191,352,543,am,1,1
2012-09-03,9,fall,13,2012,yes,27.72,32.0018,66,16.9979,209,357,566,pm,1,1
2012-09-03,9,fall,14,2012,yes,26.78,30.002,70,19.9995,163,349,512,pm,1,1
2012-09-03,9,fall,15,2012,yes,26.78,30.002,70,15.0013,168,281,449,pm,1,1
2012-09-03,9,fall,16,2012,yes,26.78,30.002,70,15.0013,165,335,500,pm,1,1
2012-09-03,9,fall,17,2012,yes,26.78,30.002,70,8.9981,181,317,498,pm,1,1
2012-09-03,9,fall,18,2012,yes,26.78,30.002,66,11.0014,145,337,482,pm,1,1
2012-09-03,9,fall,19,2012,yes,25.84,30.002,74,12.998,73,301,374,pm,1,1
2012-09-03,9,fall,20,2012,yes,25.84,28.9988,76,7.0015,78,183,261,pm,1,1
2012-09-03,9,fall,21,2012,yes,25.84,28.9988,76,7.0015,42,142,184,pm,1,1
2012-09-03,9,fall,22,2012,yes,24.9,28.0022,84,8.9981,17,104,121,pm,1,1
2012-09-03,9,fall,23,2012,yes,24.9,28.0022,84,16.9979,12,58,70,pm,1,1
2012-09-04,9,fall,0,2012,no,24.9,28.0022,84,16.9979,10,19,29,am,2,1
2012-09-04,9,fall,1,2012,no,23.96,26.0024,82,8.9981,15,9,24,am,2,1
2012-09-04,9,fall,2,2012,no,23.96,26.0024,82,8.9981,1,4,5,am,2,1
2012-09-04,9,fall,3,2012,no,23.02,22.9994,89,6.0032,1,9,10,am,2,1
2012-09-04,9,fall,4,2012,no,23.02,22.9994,89,0,0,8,8,am,2,1
2012-09-04,9,fall,5,2012,no,23.02,22.9994,89,0,1,37,38,am,2,1
2012-09-04,9,fall,6,2012,no,23.96,26.0024,89,7.0015,7,165,172,am,2,1
2012-09-04,9,fall,7,2012,no,23.96,26.0024,89,7.0015,13,480,493,am,2,1
2012-09-04,9,fall,8,2012,no,24.9,28.0022,84,11.0014,15,617,632,am,2,1
2012-09-04,9,fall,9,2012,no,25.84,30.002,79,15.0013,30,293,323,am,2,1
2012-09-04,9,fall,10,2012,no,25.84,30.002,74,16.9979,42,130,172,am,2,1
2012-09-04,9,fall,11,2012,no,26.78,30.002,70,19.0012,39,159,198,am,2,1
2012-09-04,9,fall,12,2012,no,27.72,32.0018,70,19.0012,54,233,287,am,2,1
2012-09-04,9,fall,13,2012,no,29.6,34.0016,55,30.0026,72,203,275,pm,2,1
2012-09-04,9,fall,14,2012,no,29.6,34.0016,55,27.9993,72,202,274,pm,2,1
2012-09-04,9,fall,15,2012,no,29.6,34.9982,59,31.0009,68,224,292,pm,2,1
2012-09-04,9,fall,16,2012,no,27.72,32.0018,70,27.9993,61,397,458,pm,2,1
2012-09-04,9,fall,17,2012,no,27.72,32.0018,70,23.9994,110,746,856,pm,2,1
2012-09-04,9,fall,18,2012,no,27.72,32.9984,75,15.0013,94,745,839,pm,2,1
2012-09-04,9,fall,19,2012,no,27.72,32.0018,70,15.0013,50,502,552,pm,2,1
2012-09-04,9,fall,20,2012,no,26.78,30.002,70,16.9979,47,338,385,pm,2,1
2012-09-04,9,fall,21,2012,no,26.78,30.9986,74,16.9979,28,240,268,pm,2,1
2012-09-04,9,fall,22,2012,no,26.78,30.002,70,19.0012,25,154,179,pm,2,1
2012-09-04,9,fall,23,2012,no,25.84,30.002,74,19.9995,12,83,95,pm,2,1
2012-09-05,9,fall,0,2012,no,25.84,30.002,74,16.9979,10,27,37,am,3,1
2012-09-05,9,fall,1,2012,no,24.9,28.0022,84,12.998,2,11,13,am,3,1
2012-09-05,9,fall,2,2012,no,24.9,28.0022,84,12.998,0,9,9,am,3,1
2012-09-05,9,fall,3,2012,no,24.9,28.0022,79,19.0012,0,4,4,am,3,1
2012-09-05,9,fall,4,2012,no,24.9,28.0022,79,19.0012,2,3,5,am,3,1
2012-09-05,9,fall,5,2012,no,24.9,28.0022,79,19.9995,1,39,40,am,3,1
2012-09-05,9,fall,6,2012,no,24.9,28.0022,79,19.0012,7,203,210,am,3,1
2012-09-05,9,fall,7,2012,no,24.9,28.0022,79,16.9979,11,489,500,am,3,1
2012-09-05,9,fall,8,2012,no,25.84,30.002,74,12.998,33,692,725,am,3,1
2012-09-05,9,fall,9,2012,no,26.78,30.002,70,16.9979,27,263,290,am,3,1
2012-09-05,9,fall,10,2012,no,27.72,32.0018,70,11.0014,54,181,235,am,3,1
2012-09-05,9,fall,11,2012,no,28.66,32.9984,62,11.0014,61,156,217,am,3,1
2012-09-05,9,fall,12,2012,no,28.66,34.9982,70,7.0015,49,217,266,am,3,1
2012-09-05,9,fall,13,2012,no,29.6,36.0014,63,11.0014,50,184,234,pm,3,1
2012-09-05,9,fall,14,2012,no,30.54,36.0014,56,7.0015,34,177,211,pm,3,1
2012-09-05,9,fall,15,2012,no,28.66,34.9982,70,12.998,41,204,245,pm,3,1
2012-09-05,9,fall,16,2012,no,27.72,32.0018,70,16.9979,86,344,430,pm,3,1
2012-09-05,9,fall,17,2012,no,27.72,32.0018,66,16.9979,83,780,863,pm,3,1
2012-09-05,9,fall,18,2012,no,27.72,32.9984,75,12.998,82,757,839,pm,3,1
2012-09-05,9,fall,19,2012,no,26.78,30.002,70,11.0014,64,598,662,pm,3,1
2012-09-05,9,fall,20,2012,no,25.84,30.9986,84,11.0014,55,357,412,pm,3,1
2012-09-05,9,fall,21,2012,no,25.84,30.002,79,0,18,278,296,pm,3,1
2012-09-05,9,fall,22,2012,no,25.84,30.002,79,0,38,181,219,pm,3,1
2012-09-05,9,fall,23,2012,no,24.9,28.0022,84,6.0032,24,126,150,pm,3,1
2012-09-06,9,fall,0,2012,no,24.9,28.0022,84,6.0032,30,35,65,am,4,1
2012-09-06,9,fall,1,2012,no,24.9,28.0022,84,0,2,16,18,am,4,1
2012-09-06,9,fall,2,2012,no,25.84,30.002,79,0,1,7,8,am,4,1
2012-09-06,9,fall,3,2012,no,24.9,28.0022,84,7.0015,0,9,9,am,4,1
2012-09-06,9,fall,4,2012,no,24.9,28.0022,84,6.0032,0,8,8,am,4,1
2012-09-06,9,fall,5,2012,no,24.9,28.0022,84,12.998,3,35,38,am,4,1
2012-09-06,9,fall,6,2012,no,24.9,28.0022,84,6.0032,11,189,200,am,4,1
2012-09-06,9,fall,7,2012,no,24.9,28.0022,84,7.0015,21,461,482,am,4,1
2012-09-06,9,fall,8,2012,no,24.9,28.0022,79,0,24,622,646,am,4,1
2012-09-06,9,fall,9,2012,no,23.02,22.9994,94,8.9981,8,115,123,am,4,1
2012-09-06,9,fall,10,2012,no,23.02,22.9994,94,8.9981,9,40,49,am,4,1
2012-09-06,9,fall,11,2012,no,24.9,28.0022,84,11.0014,10,52,62,am,4,1
2012-09-06,9,fall,12,2012,no,25.84,30.002,79,15.0013,11,126,137,am,4,1
2012-09-06,9,fall,13,2012,no,25.84,30.002,79,7.0015,39,152,191,pm,4,1
2012-09-06,9,fall,14,2012,no,26.78,30.9986,74,6.0032,38,178,216,pm,4,1
2012-09-06,9,fall,15,2012,no,26.78,30.002,66,12.998,42,228,270,pm,4,1
2012-09-06,9,fall,16,2012,no,26.78,30.002,70,15.0013,42,374,416,pm,4,1
2012-09-06,9,fall,17,2012,no,26.78,30.002,70,16.9979,67,741,808,pm,4,1
2012-09-06,9,fall,18,2012,no,25.84,28.9988,70,16.9979,74,761,835,pm,4,1
2012-09-06,9,fall,19,2012,no,23.96,26.0024,74,16.9979,54,504,558,pm,4,1
2012-09-06,9,fall,20,2012,no,23.02,24.0026,78,15.0013,50,356,406,pm,4,1
2012-09-06,9,fall,21,2012,no,22.08,22.0028,89,11.0014,32,240,272,pm,4,1
2012-09-06,9,fall,22,2012,no,22.08,22.0028,89,11.0014,24,193,217,pm,4,1
2012-09-06,9,fall,23,2012,no,22.08,22.0028,89,11.0014,19,150,169,pm,4,1
2012-09-07,9,fall,0,2012,no,22.08,22.0028,89,8.9981,17,79,96,am,5,1
2012-09-07,9,fall,1,2012,no,21.14,20.9996,88,7.0015,10,19,29,am,5,1
2012-09-07,9,fall,2,2012,no,21.14,22.0028,83,6.0032,1,10,11,am,5,1
2012-09-07,9,fall,3,2012,no,21.14,22.0028,83,6.0032,0,9,9,am,5,1
2012-09-07,9,fall,4,2012,no,21.14,20.9996,88,0,1,7,8,am,5,1
2012-09-07,9,fall,5,2012,no,21.14,20.9996,88,0,1,39,40,am,5,1
2012-09-07,9,fall,6,2012,no,21.14,20.9996,88,7.0015,5,135,140,am,5,1
2012-09-07,9,fall,7,2012,no,22.08,22.0028,89,7.0015,21,465,486,am,5,1
2012-09-07,9,fall,8,2012,no,23.02,24.0026,83,7.0015,29,690,719,am,5,1
2012-09-07,9,fall,9,2012,no,24.9,28.0022,79,8.9981,33,311,344,am,5,1
2012-09-07,9,fall,10,2012,no,25.84,30.002,74,8.9981,53,171,224,am,5,1
2012-09-07,9,fall,11,2012,no,27.72,30.9986,62,8.9981,81,215,296,am,5,1
2012-09-07,9,fall,12,2012,no,28.66,32.9984,59,11.0014,76,247,323,am,5,1
2012-09-07,9,fall,13,2012,no,29.6,34.9982,59,16.9979,71,283,354,pm,5,1
2012-09-07,9,fall,14,2012,no,29.6,34.9982,59,16.9979,66,187,253,pm,5,1
2012-09-07,9,fall,15,2012,no,29.6,34.0016,55,16.9979,66,265,331,pm,5,1
2012-09-07,9,fall,16,2012,no,29.6,34.0016,55,19.0012,75,395,470,pm,5,1
2012-09-07,9,fall,17,2012,no,28.66,32.9984,59,22.0028,88,684,772,pm,5,1
2012-09-07,9,fall,18,2012,no,27.72,30.9986,62,19.9995,95,697,792,pm,5,1
2012-09-07,9,fall,19,2012,no,26.78,28.9988,62,19.0012,70,498,568,pm,5,1
2012-09-07,9,fall,20,2012,no,25.84,28.9988,66,15.0013,51,340,391,pm,5,1
2012-09-07,9,fall,21,2012,no,24.9,28.0022,74,11.0014,55,246,301,pm,5,1
2012-09-07,9,fall,22,2012,no,24.9,28.0022,74,15.0013,52,247,299,pm,5,1
2012-09-07,9,fall,23,2012,no,23.02,22.9994,89,16.9979,28,220,248,pm,5,1
2012-09-08,9,fall,0,2012,no,23.02,22.9994,89,16.9979,20,130,150,am,6,0
2012-09-08,9,fall,1,2012,no,23.02,22.9994,89,19.0012,10,107,117,am,6,0
2012-09-08,9,fall,2,2012,no,23.02,22.9994,89,22.0028,9,68,77,am,6,0
2012-09-08,9,fall,3,2012,no,23.02,22.9994,89,15.0013,3,40,43,am,6,0
2012-09-08,9,fall,4,2012,no,23.02,22.9994,94,15.0013,3,8,11,am,6,0
2012-09-08,9,fall,5,2012,no,23.02,22.9994,94,16.9979,2,13,15,am,6,0
2012-09-08,9,fall,6,2012,no,23.02,22.9994,89,19.0012,8,26,34,am,6,0
2012-09-08,9,fall,7,2012,no,23.02,22.9994,89,19.0012,11,71,82,am,6,0
2012-09-08,9,fall,8,2012,no,24.9,28.0022,79,22.0028,33,197,230,am,6,0
2012-09-08,9,fall,9,2012,no,24.9,28.0022,74,26.0027,87,261,348,am,6,0
2012-09-08,9,fall,10,2012,no,26.78,30.002,70,26.0027,100,322,422,am,6,0
2012-09-08,9,fall,11,2012,no,27.72,30.9986,62,30.0026,173,405,578,am,6,0
2012-09-08,9,fall,12,2012,no,29.6,34.0016,55,32.9975,220,474,694,am,6,0
2012-09-08,9,fall,13,2012,no,30.54,34.9982,52,35.0008,233,435,668,pm,6,0
2012-09-08,9,fall,14,2012,no,30.54,34.9982,52,30.0026,260,366,626,pm,6,0
2012-09-08,9,fall,15,2012,no,18.32,18.9998,88,16.9979,175,337,512,pm,6,0
2012-09-08,9,fall,16,2012,no,18.32,18.9998,88,12.998,19,95,114,pm,6,0
2012-09-08,9,fall,17,2012,no,19.26,20.003,83,12.998,52,119,171,pm,6,0
2012-09-08,9,fall,18,2012,no,19.26,20.003,83,8.9981,27,140,167,pm,6,0
2012-09-08,9,fall,19,2012,no,19.26,20.003,88,7.0015,28,187,215,pm,6,0
2012-09-08,9,fall,20,2012,no,19.26,20.003,88,6.0032,28,166,194,pm,6,0
2012-09-08,9,fall,21,2012,no,20.2,20.9996,83,11.0014,26,155,181,pm,6,0
